ImageFile	TimePoint01	TimePoint02	TimePoint03	TimePoint04	TimePoint05	TimePoint06	TimePoint07	TimePoint08	
Plate4-replicate1_A02_Field28.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A02_Field02.tif	0	91	182	283	378	472	566	661	
Plate4-replicate1_A02_Field03.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_A02_Field04.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_A02_Field05.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_A02_Field06.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_A02_Field07.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_A02_Field08.tif	0	90	182	282	377	471	566	660	
Plate4-replicate1_A02_Field09.tif	0	90	182	282	377	471	566	660	
Plate4-replicate1_A03_Field10.tif	0	90	182	282	377	471	566	660	
Plate4-replicate1_A03_Field11.tif	0	90	182	282	377	471	566	660	
Plate4-replicate1_A03_Field12.tif	0	90	182	282	377	471	566	660	
Plate4-replicate1_A03_Field13.tif	0	90	182	283	377	471	566	660	
Plate4-replicate1_A03_Field14.tif	0	90	182	283	377	471	566	660	
Plate4-replicate1_A03_Field15.tif	0	90	182	283	377	471	566	660	
Plate4-replicate1_A03_Field16.tif	0	91	182	283	377	471	566	660	
Plate4-replicate1_A03_Field17.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field18.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field19.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field01.tif	0	91	182	283	378	472	566	661	
Plate4-replicate1_A03_Field20.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field21.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field22.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field23.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field24.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field25.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field26.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field27.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field28.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_A03_Field02.tif	0	91	182	283	378	472	566	661	
Plate4-replicate1_A03_Field03.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_A03_Field04.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_A03_Field05.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_A03_Field06.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_A03_Field07.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_A03_Field08.tif	0	91	183	283	378	472	567	661	
Plate4-replicate1_A03_Field09.tif	0	90	182	282	377	471	566	660	
Plate4-replicate1_A04_Field10.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_A04_Field11.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_A04_Field12.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_A04_Field13.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_A04_Field14.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_A04_Field15.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A04_Field16.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A04_Field17.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A04_Field18.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A04_Field19.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field01.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field20.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field21.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field22.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field23.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field24.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field25.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field26.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field27.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field28.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field02.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A04_Field03.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_A04_Field04.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_A04_Field05.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_A04_Field06.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_A04_Field07.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_A04_Field08.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_A04_Field09.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_A05_Field10.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_A05_Field11.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_A05_Field12.tif	0	92	184	286	380	474	569	664	
Plate4-replicate1_A05_Field13.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_A05_Field14.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_A05_Field15.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_A05_Field16.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_A05_Field17.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_A05_Field18.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A05_Field19.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A05_Field01.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A05_Field20.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A05_Field21.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A05_Field22.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A05_Field23.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A05_Field24.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_A05_Field25.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A05_Field26.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A05_Field27.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A05_Field28.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_A05_Field02.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_A05_Field03.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_A05_Field04.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_A05_Field05.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_A05_Field06.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_A05_Field07.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_A05_Field08.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_A05_Field09.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_A06_Field10.tif	0	94	187	287	381	476	571	665	
Plate4-replicate1_A06_Field11.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_A06_Field12.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_A06_Field13.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_A06_Field14.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_A06_Field15.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_A06_Field16.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field17.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field18.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field19.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field01.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field20.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field21.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field22.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field23.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field24.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field25.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field26.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field27.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field28.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field02.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field03.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A06_Field04.tif	0	93	186	287	381	475	570	665	
Plate4-replicate1_A06_Field05.tif	0	93	186	287	381	475	570	665	
Plate4-replicate1_A06_Field06.tif	0	93	187	287	381	475	570	665	
Plate4-replicate1_A06_Field07.tif	0	93	187	287	381	475	570	665	
Plate4-replicate1_A06_Field08.tif	0	93	187	287	381	476	570	665	
Plate4-replicate1_A06_Field09.tif	0	93	187	287	381	476	571	665	
Plate4-replicate1_A07_Field10.tif	0	93	187	287	381	476	571	666	
Plate4-replicate1_A07_Field11.tif	0	93	187	288	381	476	571	666	
Plate4-replicate1_A07_Field12.tif	0	93	187	288	381	476	571	666	
Plate4-replicate1_A07_Field13.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_A07_Field14.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_A07_Field15.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_A07_Field16.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field17.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field18.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field19.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field01.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field20.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field21.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field22.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field23.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field24.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field25.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field26.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field27.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field28.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field02.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field03.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_A07_Field04.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_A07_Field05.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_A07_Field06.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_A07_Field07.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_A07_Field08.tif	0	93	187	287	381	475	570	665	
Plate4-replicate1_A07_Field09.tif	0	93	187	287	381	476	571	665	
Plate4-replicate1_A08_Field10.tif	0	96	191	290	384	479	573	669	
Plate4-replicate1_A08_Field11.tif	0	96	191	290	384	479	573	669	
Plate4-replicate1_A08_Field12.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_A08_Field13.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_A08_Field14.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_A08_Field15.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_A08_Field16.tif	0	96	191	291	384	479	574	669	
Plate4-replicate1_A08_Field17.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_A08_Field18.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_A08_Field19.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_A08_Field01.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field20.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_A08_Field21.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_A08_Field22.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_A08_Field23.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field24.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field25.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field26.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field27.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field28.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field02.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field03.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field04.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field05.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field06.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A08_Field07.tif	0	95	191	290	384	478	573	669	
Plate4-replicate1_A08_Field08.tif	0	95	191	290	384	478	573	669	
Plate4-replicate1_A08_Field09.tif	0	96	191	290	384	478	573	669	
Plate4-replicate1_A09_Field10.tif	0	95	191	290	384	479	573	669	
Plate4-replicate1_A09_Field11.tif	0	95	191	290	384	479	573	669	
Plate4-replicate1_A09_Field12.tif	0	95	191	290	384	479	573	669	
Plate4-replicate1_A09_Field13.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_A09_Field14.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_A09_Field15.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_A09_Field16.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_A09_Field17.tif	0	96	191	291	384	479	574	669	
Plate4-replicate1_A09_Field18.tif	0	96	191	291	384	479	574	669	
Plate4-replicate1_A09_Field19.tif	0	96	191	291	384	479	574	669	
Plate4-replicate1_A09_Field01.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field20.tif	0	96	191	291	384	479	574	669	
Plate4-replicate1_A09_Field21.tif	0	96	191	291	384	479	574	669	
Plate4-replicate1_A09_Field22.tif	0	95	191	290	383	478	573	668	
Plate4-replicate1_A09_Field23.tif	0	95	191	290	383	478	573	668	
Plate4-replicate1_A09_Field24.tif	0	95	191	290	383	478	573	668	
Plate4-replicate1_A09_Field25.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field26.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field27.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field28.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field02.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field03.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field04.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field05.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field06.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field07.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_A09_Field08.tif	0	95	191	290	384	478	573	669	
Plate4-replicate1_A09_Field09.tif	0	95	191	290	384	478	573	669	
Plate4-replicate1_A10_Field10.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A10_Field11.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A10_Field12.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A10_Field13.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A10_Field14.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A10_Field15.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A10_Field16.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A10_Field17.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A10_Field18.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A10_Field19.tif	0	97	195	292	386	481	575	670	
Plate4-replicate1_A10_Field01.tif	0	96	194	291	385	480	575	670	
Plate4-replicate1_A10_Field20.tif	0	97	195	292	386	481	575	670	
Plate4-replicate1_A10_Field21.tif	0	97	195	292	386	481	575	670	
Plate4-replicate1_A10_Field22.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A10_Field23.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A10_Field24.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A10_Field25.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A10_Field26.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A10_Field27.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A10_Field28.tif	0	97	195	292	386	481	576	671	
Plate4-replicate1_A10_Field02.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A10_Field03.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A10_Field04.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A10_Field05.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A10_Field06.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A10_Field07.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A10_Field08.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A10_Field09.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A11_Field10.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A11_Field11.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A11_Field12.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A11_Field13.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A11_Field14.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A11_Field15.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_A11_Field16.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_A11_Field17.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_A11_Field18.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_A11_Field19.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_A11_Field01.tif	0	97	195	292	386	481	576	671	
Plate4-replicate1_A11_Field20.tif	0	96	195	292	386	481	575	670	
Plate4-replicate1_A11_Field21.tif	0	96	195	292	386	481	575	670	
Plate4-replicate1_A11_Field22.tif	0	96	195	292	386	481	575	671	
Plate4-replicate1_A11_Field23.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A11_Field24.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A11_Field25.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A11_Field26.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A11_Field27.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A11_Field28.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_A11_Field02.tif	0	97	195	292	386	481	576	671	
Plate4-replicate1_A11_Field03.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_A11_Field04.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_A11_Field05.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_A11_Field06.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A11_Field07.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A11_Field08.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A11_Field09.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_A12_Field10.tif	0	98	199	295	388	483	577	672	
Plate4-replicate1_A12_Field11.tif	0	98	199	295	388	483	577	673	
Plate4-replicate1_A12_Field12.tif	0	98	199	295	388	483	577	673	
Plate4-replicate1_A12_Field13.tif	0	98	199	295	388	483	577	673	
Plate4-replicate1_A12_Field14.tif	0	98	199	295	388	483	577	673	
Plate4-replicate1_A12_Field15.tif	0	98	199	295	388	483	578	673	
Plate4-replicate1_A12_Field16.tif	0	98	199	295	388	483	578	673	
Plate4-replicate1_A12_Field17.tif	0	98	199	295	388	483	578	673	
Plate4-replicate1_A12_Field18.tif	0	98	199	295	388	483	578	673	
Plate4-replicate1_A12_Field19.tif	0	98	199	295	388	483	578	673	
Plate4-replicate1_A12_Field01.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field20.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_A12_Field21.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_A12_Field22.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_A12_Field23.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_A12_Field24.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field25.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field26.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field27.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field28.tif	0	768	865	966	1062	1156	1250	1345	
Plate4-replicate1_A12_Field02.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field03.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field04.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field05.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_A12_Field06.tif	0	97	199	294	388	482	577	672	
Plate4-replicate1_A12_Field07.tif	0	98	199	295	388	482	577	672	
Plate4-replicate1_A12_Field08.tif	0	98	199	295	388	482	577	672	
Plate4-replicate1_A12_Field09.tif	0	98	199	295	388	483	577	672	
Plate4-replicate1_B01_Field10.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_B01_Field11.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_B01_Field12.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_B01_Field13.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_B01_Field14.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_B01_Field15.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_B01_Field16.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_B01_Field17.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_B01_Field18.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_B01_Field19.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_B01_Field01.tif	0	90	180	280	375	469	563	658	
Plate4-replicate1_B01_Field20.tif	0	90	181	280	376	469	564	659	
Plate4-replicate1_B01_Field21.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_B01_Field22.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_B01_Field23.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_B01_Field24.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_B01_Field25.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_B01_Field26.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_B01_Field27.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_B01_Field28.tif	0	90	181	281	376	470	564	659	
Plate4-replicate1_B01_Field02.tif	0	90	180	280	375	469	563	658	
Plate4-replicate1_B01_Field03.tif	0	90	180	280	375	469	563	658	
Plate4-replicate1_B01_Field04.tif	0	90	180	280	375	469	563	658	
Plate4-replicate1_B01_Field05.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_B01_Field06.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_B01_Field07.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_B01_Field08.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_B01_Field09.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_B02_Field10.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_B02_Field11.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_B02_Field12.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_B02_Field13.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_B02_Field14.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_B02_Field15.tif	0	91	182	282	378	471	566	660	
Plate4-replicate1_B02_Field16.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field17.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field18.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field19.tif	0	91	182	283	378	471	566	661	
